schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,content.data.industry,content.data.description,collectedAt
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/QuantTrio,Quanttrio,120,Speech & Audio Intelligence,Quanttrio is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.075185+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/gaunernst,Gaunernst,250,AI Safety & Governance,Gaunernst is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.075194+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Lightricks,Lightricks,450,Enterprise Search & Knowledge Graphs,Lightricks is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.075202+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Lorbus,Lorbus,1200,Bio-Medical & Scientific AI,Lorbus is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.075219+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/huihui-ai,Huihui,15,Generative AI & LLM Systems,Huihui Ai is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.075230+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Harveenchadha,Harveenchadha,35,Autonomous Agents & Robotics,Harveenchadha is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.075241+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/prithivida,Prithivida,50,Computer Vision & Multi-Modal AI,Prithivida is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.075261+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/apple,Apple,85,AI Infrastructure & Developer Tooling,Apple is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.075271+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/mesolitica,Mesolitica,120,Speech & Audio Intelligence,Mesolitica is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.075280+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/MIT,Mit,250,AI Safety & Governance,Mit is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.075290+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/bigscience,Bigscience,450,Enterprise Search & Knowledge Graphs,Bigscience is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.075300+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/imvladikon,Imvladikon,1200,Bio-Medical & Scientific AI,Imvladikon is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.075313+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ibm-research,Ibm Research,15,Generative AI & LLM Systems,Ibm Research is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.075323+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/nguyenvulebinh,Nguyenvulebinh,35,Autonomous Agents & Robotics,Nguyenvulebinh is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.075335+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/sahilchachra,Sahilchachra,50,Computer Vision & Multi-Modal AI,Sahilchachra is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.075349+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/sshleifer,Sshleifer,85,AI Infrastructure & Developer Tooling,Sshleifer is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.075359+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/onnx-community,Onnx Community,120,Speech & Audio Intelligence,Onnx Community is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.075369+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Qdrant,Qdrant,250,AI Safety & Governance,Qdrant is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.075381+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/finiteautomata,Finiteautomata,450,Enterprise Search & Knowledge Graphs,Finiteautomata is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.075391+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/CIDAS,Cidas,1200,Bio-Medical & Scientific AI,Cidas is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.075404+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/arijitx,Arijitx,15,Generative AI & LLM Systems,Arijitx is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.075413+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/NbAiLab,Nbailab,35,Autonomous Agents & Robotics,Nbailab is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.075423+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/LuffyTheFox,Luffythefox,50,Computer Vision & Multi-Modal AI,Luffythefox is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.075435+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/audio-cpp,Audio Cpp,85,AI Infrastructure & Developer Tooling,Audio Cpp is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.075448+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Helsinki-NLP,Helsinki Nlp,120,Speech & Audio Intelligence,Helsinki Nlp is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.075456+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/sakamakismile,Sakamakismile,250,AI Safety & Governance,Sakamakismile is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.075467+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Bahushruth,Bahushruth,450,Enterprise Search & Knowledge Graphs,Bahushruth is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.075477+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/camenduru,Camenduru,1200,Bio-Medical & Scientific AI,Camenduru is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.075489+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/jhgan,Jhgan,15,Generative AI & LLM Systems,Jhgan is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.075499+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/shibing624,Shibing624,35,Autonomous Agents & Robotics,Shibing624 is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.075507+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/thenlper,Thenlper,50,Computer Vision & Multi-Modal AI,Thenlper is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.075517+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/TaylorAI,Taylorai,85,AI Infrastructure & Developer Tooling,Taylorai is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.075527+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/litert-community,Litert Community,120,Speech & Audio Intelligence,Litert Community is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.075535+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/alefiury,Alefiury,250,AI Safety & Governance,Alefiury is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.075545+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/openbmb,Openbmb,450,Enterprise Search & Knowledge Graphs,Openbmb is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.075554+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/kresnik,Kresnik,1200,Bio-Medical & Scientific AI,Kresnik is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.075565+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/CompVis,Compvis,15,Generative AI & LLM Systems,Compvis is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.075574+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/classla,Classla,35,Autonomous Agents & Robotics,Classla is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.075584+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/k2-fsa,K2 Fsa,50,Computer Vision & Multi-Modal AI,K2 Fsa is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.075594+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/unslothai,Unslothai,85,AI Infrastructure & Developer Tooling,Unslothai is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.075604+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/allenai,Allenai,120,Speech & Audio Intelligence,Allenai is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.075614+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/gagan3012,Gagan3012,250,AI Safety & Governance,Gagan3012 is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.075627+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/nm-testing,Nm Testing,450,Enterprise Search & Knowledge Graphs,Nm Testing is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.075636+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ZhengPeng7,Zhengpeng7,1200,Bio-Medical & Scientific AI,Zhengpeng7 is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.075649+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/TrustSafeAI,Trustsafeai,15,Generative AI & LLM Systems,Trustsafeai is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.075659+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/nlptown,Nlptown,35,Autonomous Agents & Robotics,Nlptown is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.075669+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/hustvl,Hustvl,50,Computer Vision & Multi-Modal AI,Hustvl is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.075677+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/almanach,Almanach,85,AI Infrastructure & Developer Tooling,Almanach is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.075687+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/rippertnt,Rippertnt,120,Speech & Audio Intelligence,Rippertnt is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.075695+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/pysentimiento,Pysentimiento,250,AI Safety & Governance,Pysentimiento is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.075706+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Yehor,Yehor,450,Enterprise Search & Knowledge Graphs,Yehor is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.075803+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Lykon,Lykon,1200,Bio-Medical & Scientific AI,Lykon is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.075813+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/amunchet,Amunchet,15,Generative AI & LLM Systems,Amunchet is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.075822+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Serveurperso,Serveurperso,35,Autonomous Agents & Robotics,Serveurperso is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.075833+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/distil-whisper,Distil Whisper,50,Computer Vision & Multi-Modal AI,Distil Whisper is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.075844+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Abiray,Abiray,85,AI Infrastructure & Developer Tooling,Abiray is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.075854+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/MoritzLaurer,Moritzlaurer,120,Speech & Audio Intelligence,Moritzlaurer is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.075865+00:00
